estm_prsnl_incme_yr_end_30_jne_sprnt_anty_erns_mdn_age_yrs, estmts_prsnl_incme_yr_endd_30_jne_sprnntn_annty_mn_srce_of_pc, estm_prsnl_incme_yr_end_30_jne_mdn_tl_excl_gvrnmt_pns_alwncs, slctd_gvrnmnt_pnsns_allwncs_30_jne_dsblty_spprt_pnsn_nm, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_scnd_q, sa2_name_2016, estm_prsnl_incme_yr_end_30_jne_uncrptd_bsn_erns_mdn_age_yrs, estimates_personal_income_year_ended_30_june_mean_investment, exprmntl_hshld_wlth_estmts_mdlld_prvte_dwllngs_mn_nt_wrth, ttl_prsnl_incme_wkly_prsns_agd_15_yrs_cnss_ernng_1_499_pr_wk_pc, estimates_personal_income_year_ended_30_june_mean_employee, estm_prsnl_incme_yr_end_30_jne_tl_erns_excl_gvrnmt_pns_alwncs_n, estmts_prsnl_incme_yr_endd_30_jne_unncrprtd_bsnss_mn_srce_of_pc, estm_prsnl_incme_yr_end_30_jne_tl_erns_excl_gvrnmt_pns_alwncs_m, grss_cptl_gns_rprtd_txpyrs_yr_endd_30_jne_by_mdn, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_lwst_q, estmts_prsnl_incme_yr_endd_30_jne_emplye_ernrs_nm, estmts_prsnl_incme_yr_endd_30_jne_unncrprtd_bsnss_ernrs_nm, slctd_gvrnmnt_pnsns_allwncs_30_jne_crr_pymnt_nm, estimates_personal_income_year_ended_30_june_median_employee, ttl_prsnl_incme_wkly_prsns_agd_15_yrs_cnss_ernng_nl_pc, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_p105_r, ttl_prsnl_incme_wkly_prsns_agd_15_yrs_cnss_ngtve_pc, slctd_gvrnmnt_pnsns_allwncs_30_jne_prntng_pymnt_sngle_nm, estm_prsnl_incme_yr_end_30_jne_mn_tl_excl_gvrnmt_pns_alwncs, estimates_personal_income_year_ended_30_june_total_employee_m, estmts_prsnl_incme_yr_endd_30_jne_mdn_sprnntn_annty, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_shre_0, slctd_gvrnmnt_pnsns_allwncs_30_jne_fmly_tx_bnft_b_nm, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_shre_1, estmts_prsnl_incme_yr_endd_30_jne_ttl_sprnntn_annty_m, estimates_personal_income_year_ended_30_june_median_investment, estmts_prsnl_incme_yr_endd_30_jne_mn_sprnntn_annty, ttl_prsnl_incme_wkly_prsns_agd_15_yrs_cnss_ernng_3000_pr_wk_pc, estmts_prsnl_incme_yr_endd_30_jne_ttl_unncrprtd_bsnss_m, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_p805_r, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_p802_r, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_gni_cf, estmts_prsnl_incme_yr_endd_30_jne_invstmnt_ernrs_nm, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_p205_r, estmts_prsnl_incme_yr_endd_30_jne_mn_unncrprtd_bsnss, slctd_gvrnmt_pns_alwncs_30_jne_yth_alwnce_fl_tme_stdnprc_nm, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_m, tl_prsnl_incme_wkly_prsn_agd_15_yrs_cns_erng_500_999_pr_wk_pc, equivalised_total_household_income_census_median_weekly, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_thrd_q, grss_cptl_gns_rprtd_txpyrs_yr_endd_30_jne_by_mn, slctd_gvrnmnt_pnsns_allwncs_30_jne_nwstrt_allwnce_nm, grss_cptl_gns_rprtd_txpyrs_yr_endd_30_jne_by_prsns_nm, slctd_gvrnmnt_pnsns_allwncs_30_jne_cmmnwlth_rnt_assstnce_nm, sa2_maincode_2016, estimates_personal_income_year_ended_30_june_total_investment_m, estmts_prsnl_incme_yr_endd_30_jne_emplye_mn_srce_of_pc, slctd_gvrnmnt_pnsns_allwncs_30_jne_age_pnsn_cntrlnk_nm, slctd_gvrnmnt_pnsns_allwncs_30_jne_yth_allwnce_nm, estmts_prsnl_incme_yr_endd_30_jne_invstmnt_mn_srce_of_pc, slctd_gvrnmnt_pnsns_allwncs_30_jne_fmly_tx_bnft_nm, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_shre_o, grss_cptl_gns_rprtd_txpyrs_yr_endd_30_jne_by_amnt_m, tl_prsnl_incme_wkly_prsn_agd_15_yrs_cns_erng_2000_2999_pr_wk_pc, slctd_gvrnmnt_pnsns_allwncs_30_jne_crr_allwnce_nm, tl_prsnl_incme_wkly_prsn_agd_15_yrs_cns_erng_1000_1999_pr_wk_pc, yr, tl_prsnl_incme_wkly_prsn_agd_15_yrs_cns_indqtly_dscrb_std_pc, slctd_gvrnmnt_pnsns_allwncs_30_jne_prntng_pymnt_prtnrd_nm, estmts_prsnl_incme_yr_endd_30_jne_sprnntn_annty_ernrs_nm, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_hgst_q, estmts_prsnl_incme_yr_endd_30_jne_mdn_unncrprtd_bsnss, estmts_prsnl_incme_yr_endd_30_jne_invstmnt_ernrs_mdn_age_yrs, estmts_prsnl_incme_yr_endd_30_jne_emplye_ernrs_mdn_age_yrs
58,1.4,47495,484,27.1,"Ferntree Gully (North)",44,3974,693.3,29.6,53884,7927,6.9,43,2037,23.2,7377,1008,107,48899,8.1,0.17,0.3,125,53218,397.5,10978,16.1,731,26.6,5.1,185,21921,1.1,19.8,1.69,4.06,0.407,5658,0.42,19691,124,421.9,25.3,856,29.8,19680,358,415,null,"211011447",22.5,80.4,1635,49,10.8,920,5.2,8.2,3.7,null,24.0,2016,7.6,null,234,20.0,12583,45,40
59,1.3,50354,374,25.2,"Croydon Hills - Warranwood",46,6397,1151.2,26.1,60953,11486,6.2,45,1585,22.3,10674,1329,84,49642,8.9,0.19,0.3,98,62295,650.6,14711,17.9,674,29.2,8.8,265,25237,3.7,30.1,1.89,4.74,0.44,8944,0.4,22671,162,715.5,22.6,1077,24.2,23353,217,807,null,"211031265",57.2,79.3,1419,28,12.6,875,5.4,18.8,6.5,null,26.5,2016,5.3,null,350,28.3,12334,47,42
58,1.0,47709,533,27.3,"Ferntree Gully (South) - Upper Ferntree Gully",44,3341,785.5,28.4,54553,8671,7.2,43,1534,22.7,8245,1114,117,48760,9.1,0.19,0.5,137,54103,449.8,10000,15.8,803,26.5,3.9,145,18344,1.3,23.1,1.72,4.1,0.406,6180,0.42,20779,137,469.1,25.6,900,28.7,20278,394,402,null,"211011448",20.6,82.0,1799,54,9.4,1012,4.7,8.2,4.1,null,25.4,2016,5.9,null,210,21.3,12565,44,40
60,1.4,45875,638,25.8,"Ringwood",42,4915,678.1,29.4,54685,9790,6.6,40,2217,26.2,9035,1228,121,47863,8.9,0.15,0.4,120,53644,494.1,19473,17.5,967,28.5,7.2,226,28518,1.7,20.6,1.8,4.85,0.44,7190,0.37,16805,225,525.2,24.6,858,26.5,29144,526,623,null,"211031266",35.3,78.6,2076,56,12.8,1177,5.4,18.2,4.5,null,24.3,2016,6.2,null,253,21.5,9053,42,38
60,1.5,48580,631,24.0,"Ringwood East",44,5840,886.8,27.4,58212,11719,6.5,43,2260,25.1,10769,1439,108,50728,8.2,0.15,0.5,122,57598,626.9,19187,17.3,916,28.4,8.9,291,24448,2.4,27.8,1.81,4.96,0.438,8782,0.37,19345,191,675.0,23.7,970,25.7,25783,500,856,null,"211031267",51.3,77.3,2254,67,14.3,1143,5.3,22.1,5.9,null,25.8,2016,6.1,null,362,25.2,10001,45,40
58,1.2,50044,168,26.2,"The Basin",46,5759,890.9,26.9,55365,2556,8.3,44,2389,21.3,2381,363,35,49640,8.1,0.22,0.4,51,57056,131.8,16779,16.6,270,26.8,2.0,196,26985,1.6,8.9,1.69,4.02,0.402,1874,0.42,24431,38,145.8,24.7,963,28.9,41780,141,121,null,"211011449",10.8,79.2,548,14,10.8,330,5.7,5.1,4.3,null,27.6,2016,6.4,null,74,23.6,15044,45,41
58,1.0,48629,248,24.6,"Belgrave - Selby",47,9414,1086.1,26.3,57427,5963,8.8,44,2654,24.5,5565,985,48,48948,9.0,0.18,0.4,74,60101,319.6,12254,20.4,519,31.3,3.0,185,20147,2.7,19.8,1.82,4.66,0.457,4253,0.39,20138,111,358.4,23.0,985,26.3,33172,262,340,null,"211051274",40.0,77.1,770,30,12.4,662,8.0,11.3,5.3,null,25.8,2016,7.6,null,151,24.6,11903,46,42
58,0.9,48908,409,27.2,"Bayswater North",44,4251,718.8,26.4,54010,6860,6.8,42,1114,21.2,6549,820,75,49041,8.0,0.22,0.4,94,55062,353.7,12059,15.7,683,25.9,3.3,154,19918,1.1,17.2,1.66,3.81,0.391,4796,0.44,21024,114,377.7,25.5,916,30.3,16964,323,357,null,"211031263",20.4,83.0,1042,41,8.9,865,4.9,6.1,3.9,null,25.8,2016,8.9,null,167,21.3,14016,43,40
59,1.4,47864,539,26.8,"Croydon - East",43,3615,662.2,27.9,53889,8382,7.0,41,1940,23.0,7805,1029,109,49625,6.9,0.18,0.4,154,53084,420.6,12653,15.1,868,25.5,5.5,148,22297,1.2,21.2,1.67,4.09,0.396,5833,0.41,20632,148,444.9,26.6,868,29.9,22247,430,449,null,"211031450",21.1,80.9,2023,48,10.2,1051,4.3,10.0,4.0,null,24.8,2016,8.2,null,247,20.3,13102,43,38
63,2.2,46901,449,24.5,"Croydon - West",47,6996,780.7,30.0,57283,7516,6.4,44,2009,26.2,6613,904,90,49427,8.1,0.13,0.4,128,56081,378.8,19674,18.8,724,30.0,8.1,277,26824,2.2,15.4,1.81,5.04,0.457,5662,0.36,17081,123,421.5,25.2,862,26.6,24747,359,578,null,"211031451",39.6,73.9,1687,40,16.6,876,6.3,14.3,4.8,null,22.8,2016,6.5,null,301,22.7,10765,46,40
59,1.8,49421,178,24.2,"Croydon South",45,4667,744.1,28.8,55829,2712,6.7,42,1853,24.1,2488,331,36,51465,9.0,0.15,0.4,51,54613,138.9,14957,16.1,288,26.9,2.4,179,24667,1.4,6.3,1.69,4.47,0.424,1967,0.38,19180,49,148.1,23.6,929,29.8,15854,143,162,null,"211031452",9.2,78.9,671,16,12.2,348,4.8,2.6,5.0,null,25.9,2016,5.9,null,98,21.8,13198,43,39
63,1.4,43345,301,25.0,"Forest Hill",45,6039,960.1,31.6,57077,5930,6.2,44,2013,28.8,5186,704,64,48378,11.1,0.12,0.4,43,54661,296.0,15281,19.6,463,31.1,4.1,440,22757,2.5,13.7,1.95,5.61,0.472,4683,0.35,19499,134,324.1,23.0,824,23.7,21859,217,507,null,"211041269",28.3,73.8,1525,21,17.7,577,6.7,11.1,4.8,null,21.2,2016,5.3,null,181,22.5,10203,45,40
60,1.6,50307,424,22.2,"Mitcham (Vic.)",44,6160,839.3,25.6,62583,9757,6.1,42,1980,25.1,8768,1156,80,53615,9.1,0.14,0.4,49,60800,548.7,17446,18.0,631,29.3,6.9,391,23353,3.3,23.9,1.87,5.25,0.45,7652,0.36,20643,169,593.2,22.8,1014,24.8,21103,297,884,null,"211041270",47.1,76.7,1675,26,15.1,794,5.8,18.7,7.2,null,25.9,2016,5.8,null,296,27.8,10595,44,39
66,1.6,47781,328,23.6,"Nunawading",41,5418,859.6,27.5,58965,6616,6.5,42,2140,26.3,5983,796,63,50506,10.3,0.14,0.5,47,57596,352.8,22814,17.7,423,29.1,5.1,370,26263,2.9,16.3,1.89,5.4,0.451,5161,0.35,20505,124,381.1,22.2,916,24.7,21167,228,522,null,"211041271",28.0,76.5,1379,19,14.8,556,5.4,11.0,5.9,null,23.2,2016,7.6,null,194,25.3,9367,43,39
58,1.2,47064,607,27.5,"Lilydale - Coldstream",46,10616,829.1,28.8,53395,11198,7.5,44,3128,23.2,10169,1513,113,46766,7.9,0.18,0.5,187,56680,543.0,10685,20.1,992,30.6,6.5,220,21066,1.6,31.7,1.74,4.18,0.443,8037,0.42,20930,144,634.7,26.6,866,27.7,41029,438,660,null,"211051278",85.3,76.7,2189,52,14.0,1271,8.3,27.1,3.8,null,23.5,2016,7.2,null,309,21.6,13349,46,41
63,1.7,46635,226,22.9,"Vermont",44,6998,1078.6,27.4,60805,6116,6.3,44,1826,28.1,5206,729,42,50901,10.3,0.11,0.3,39,58029,316.6,18447,19.3,418,30.9,5.4,476,23934,2.9,14.4,1.95,6.22,0.475,4866,0.31,19772,98,354.9,23.4,954,23.6,20608,154,606,null,"211041272",34.1,72.2,1268,15,19.2,563,6.6,12.5,6.4,null,24.5,2016,4.7,null,227,25.4,10334,46,41
58,1.2,43595,173,26.9,"Monbulk - Silvan",48,11061,1096.0,30.3,50895,3435,11.5,45,3671,27.5,2944,667,37,43228,8.3,0.15,0.4,44,54301,149.8,20153,19.7,297,31.2,2.3,353,26852,2.0,16.0,1.89,5.0,0.468,2582,0.38,23932,43,186.5,25.3,842,24.3,62208,120,240,null,"211051279",28.6,68.8,601,7,17.6,393,6.8,14.9,4.2,null,21.9,2016,7.6,null,84,21.3,15395,47,42
58,1.0,40885,1113,31.0,"Dandenong North",41,2983,640.3,34.8,46360,11237,10.8,40,2224,27.6,10266,1863,470,42992,11.6,0.18,1.0,217,45530,475.9,10000,15.9,1639,26.4,4.6,139,20507,0.7,34.3,1.68,4.12,0.407,7158,0.41,18406,375,511.6,25.5,671,28.3,23275,1016,458,null,"212041312",21.4,78.2,3023,105,9.4,1986,5.0,10.7,1.6,null,17.0,2016,7.8,null,223,13.1,14653,42,38
62,1.8,41674,155,23.9,"Vermont South",49,9206,1731.7,29.0,59414,7251,6.6,49,2358,31.2,5865,877,58,45772,13.0,0.12,0.4,27,57348,348.5,21613,21.8,359,34.1,6.1,872,25605,3.2,21.8,2.14,7.04,0.511,6143,0.3,24824,136,415.8,22.2,907,20.7,24124,145,835,null,"211041273",56.6,67.1,1551,11,23.5,477,7.8,20.1,5.8,null,20.9,2016,5.4,null,237,24.2,11691,50,43
59,1.3,47118,237,25.6,"Chirnside Park",47,8326,931.2,27.8,55218,6082,7.0,45,3587,25.0,5370,780,69,47482,8.6,0.16,0.3,51,56401,296.5,13679,18.3,449,29.2,4.2,256,23206,2.0,19.4,1.8,4.77,0.442,4544,0.38,24913,85,343.0,25.4,941,26.6,41651,187,416,null,"211051275",37.8,75.4,1145,12,15.5,574,6.1,17.3,4.7,null,24.7,2016,6.5,null,179,22.8,13179,47,41
59,1.6,42483,530,28.8,"Healesville - Yarra Glen",50,9017,890.5,31.3,49979,7588,10.9,46,3814,26.7,6642,1471,128,42993,7.2,0.17,0.5,142,51926,332.0,14818,19.8,831,30.6,6.0,240,25983,1.7,26.1,1.83,4.63,0.457,5404,0.39,17748,60,394.0,26.4,783,25.7,46433,342,437,null,"211051276",48.7,72.5,1810,31,14.3,990,7.6,20.3,3.5,null,20.7,2016,8.7,null,229,18.7,11917,49,43
59,1.8,46724,314,28.8,"Kilsyth",43,4740,684.9,29.9,52266,5063,7.2,42,1829,22.6,4631,663,73,47919,6.3,0.21,0.3,96,52339,242.0,14889,15.6,504,26.1,3.9,157,22328,1.2,15.6,1.68,3.89,0.395,3568,0.43,23469,69,265.0,27.0,827,29.8,20822,229,261,null,"211051277",16.9,78.9,1470,23,11.7,646,4.6,5.4,3.2,null,22.9,2016,9.2,null,176,18.8,14670,45,39
58,1.5,41783,822,29.9,"Yarra Valley",49,6411,693.8,32.5,46961,8777,10.5,45,3149,26.6,7965,1560,165,42402,8.3,0.19,0.5,239,47804,374.0,10598,16.6,1248,27.3,5.0,155,21129,1.0,25.7,1.74,4.22,0.424,5524,0.41,16452,107,419.6,27.2,706,28.1,29499,606,416,null,"211051286",35.4,75.8,1921,70,11.4,1535,5.3,12.3,2.1,null,18.9,2016,9.5,null,237,15.4,13157,48,42
58,0.9,51117,188,25.7,"Beaconsfield - Officer",44,7096,925.6,23.0,57512,7844,7.0,41,3391,20.8,7345,1013,59,50914,9.5,0.22,0.5,115,60094,422.4,14909,17.8,681,28.2,3.6,109,21061,2.2,22.9,1.73,4.06,0.416,5580,0.43,22634,101,471.4,24.6,1046,28.4,44753,193,328,null,"212011287",39.6,81.8,680,39,9.7,883,6.4,14.7,5.1,null,29.4,2016,5.7,null,171,25.1,11889,42,38
58,1.1,47831,157,26.0,"Montrose",47,8417,942.3,25.9,55692,4052,9.1,44,2345,23.8,3593,635,46,48968,8.3,0.2,1.6,43,57487,200.1,14466,19.3,297,30.0,2.5,243,24555,2.0,15.6,1.75,4.4,0.44,3021,0.4,24518,45,232.9,23.6,944,28.2,31823,118,288,null,"211051280",25.4,75.3,783,19,14.0,385,7.4,9.2,4.5,null,25.1,2016,9.1,null,102,21.9,14880,46,41
59,1.3,48261,706,26.4,"Mooroolbark",44,4770,773.5,27.4,53845,12808,7.3,42,2099,22.9,11885,1645,173,48637,8.5,0.2,0.4,199,54537,639.9,14990,15.8,1282,26.4,8.7,155,23674,1.3,37.4,1.71,4.14,0.404,9105,0.41,22716,235,698.5,26.6,908,29.3,26141,544,600,null,"211051281",43.4,80.4,2258,65,10.4,1589,4.7,15.7,4.2,null,25.0,2016,6.6,null,367,21.4,14975,44,39
59,1.8,47550,230,24.2,"Mount Dandenong - Olinda",50,9621,1274.5,26.0,61776,6032,9.5,48,3946,26.0,5273,1086,48,49479,7.9,0.16,0.5,58,62166,325.7,15571,21.4,381,32.7,6.0,407,27463,3.6,21.2,1.97,5.39,0.482,4463,0.37,19492,60,375.0,23.4,991,23.0,54259,218,477,null,"211051282",42.9,71.4,896,15,16.2,506,8.8,25.9,6.5,null,24.5,2016,7.7,null,218,26.8,11698,50,44
58,1.0,42808,196,28.7,"Bunyip - Garfield",50,8899,1063.7,27.9,51496,5022,12.0,46,2715,25.7,4368,1147,54,43715,8.6,0.17,0.4,61,52242,224.9,12319,17.8,397,28.6,3.3,273,26970,1.7,19.6,1.89,4.42,0.444,3601,0.43,17101,54,262.4,25.7,847,24.7,306336,188,283,null,"212011288",32.0,71.0,855,16,15.4,555,5.9,86.7,3.7,null,21.8,2016,10.1,null,121,20.9,9223,48,43
58,1.3,46956,389,27.0,"Emerald - Cockatoo",47,9427,1158.0,25.7,56416,10600,9.0,45,3360,23.6,9645,1784,118,46512,9.0,0.19,0.4,142,58802,544.1,14607,20.5,890,31.3,6.6,193,23747,2.5,37.9,1.83,4.42,0.454,7571,0.41,21225,122,623.3,24.1,948,25.8,50533,335,649,null,"212011289",71.4,75.4,1475,40,13.7,1157,8.2,32.8,4.9,null,24.6,2016,8.8,null,277,23.5,11965,46,43
58,0.8,43407,210,29.2,"Koo Wee Rup",52,9479,888.5,29.0,45829,4109,13.5,43,4197,25.3,3865,988,64,40204,7.7,0.19,0.6,95,50963,177.1,9979,19.3,465,29.9,1.6,181,22153,1.3,18.3,1.73,4.16,0.449,2721,0.42,18556,63,209.4,27.3,773,28.4,63789,177,208,null,"212011290",25.8,72.8,787,22,12.5,606,7.4,13.3,2.3,null,20.1,2016,11.5,null,71,17.1,10235,46,38
58,1.0,42532,527,30.8,"Hallam",39,3243,531.5,34.7,46862,5459,11.5,40,4287,25.8,5058,924,243,44301,12.2,0.21,0.7,106,46890,237.0,10000,15.7,874,25.9,2.4,87,20045,0.6,16.8,1.64,3.8,0.395,3294,0.43,18172,172,256.0,25.4,719,29.7,29935,410,159,null,"212021297",10.7,80.0,1121,61,7.2,1042,5.2,4.8,1.6,null,18.1,2016,6.7,null,122,13.8,14262,42,38
58,1.1,47502,252,26.5,"Mount Evelyn",46,5490,847.3,27.5,52944,5646,9.4,43,2228,23.6,5223,889,72,47530,8.7,0.18,0.7,86,54262,276.5,11865,16.4,550,26.9,2.8,152,19883,1.1,21.8,1.74,4.35,0.416,3913,0.4,24539,69,306.4,25.5,920,28.1,23781,202,262,null,"211051283",21.5,77.9,883,21,10.8,693,5.0,6.2,4.3,null,25.0,2016,7.1,null,139,21.7,14395,45,40
58,0.8,49513,122,25.6,"Narre Warren North",50,19634,1664.0,26.9,57663,4915,8.7,46,4312,23.1,4123,775,45,45513,11.2,0.2,0.5,19,68147,237.7,18730,23.1,211,34.9,3.4,675,28904,4.0,26.1,1.99,4.96,0.492,3990,0.4,33702,61,334.9,20.9,1068,23.0,46457,72,369,null,"212021299",78.3,68.1,549,7,21.6,282,9.7,17.1,5.4,null,23.4,2016,7.5,null,116,28.4,13947,47,42
58,0.9,45610,458,28.4,"Endeavour Hills - North",45,5655,891.1,29.0,52518,6501,8.8,42,3331,24.1,5984,927,196,46932,12.6,0.2,0.6,101,53409,314.3,14241,18.8,773,29.1,3.5,150,24267,1.2,19.6,1.69,4.01,0.424,4436,0.42,21165,173,347.2,24.4,817,29.3,23201,386,297,null,"212021453",25.1,79.7,1165,38,10.2,950,7.6,6.9,2.7,null,21.5,2016,8.0,null,146,18.1,14223,44,39
58,1.4,49574,236,25.6,"Upwey - Tecoma",46,4022,889.8,25.1,57442,5991,8.3,44,1792,22.2,5719,932,52,50200,8.4,0.2,0.4,64,57484,328.5,15008,15.9,447,26.6,4.5,189,24771,2.2,18.5,1.76,4.34,0.41,4236,0.41,19898,86,344.4,25.0,1004,27.3,23110,220,353,null,"211051284",17.0,80.3,726,22,9.4,570,4.5,8.2,5.9,null,26.9,2016,6.0,null,183,24.9,10937,46,42
58,1.0,44408,522,28.2,"Endeavour Hills - South",45,4019,858.5,30.9,51021,7683,9.1,42,2816,25.6,7011,1114,224,46433,12.1,0.21,0.6,116,50726,357.7,10323,17.1,882,27.5,3.2,152,17958,0.9,22.1,1.72,4.14,0.416,5479,0.42,19807,197,389.7,24.1,800,28.6,30096,439,380,null,"212021454",22.0,79.7,1328,44,9.6,1084,6.3,11.4,3.0,null,21.3,2016,7.0,null,177,17.7,14912,44,39
58,0.8,45401,147,28.4,"Wandin - Seville",48,11016,1127.0,27.2,50685,4730,10.9,45,2395,24.0,4166,911,46,43998,8.1,0.21,0.4,64,55506,211.2,11163,19.7,384,30.6,2.0,240,19642,1.8,22.9,1.77,4.18,0.447,3414,0.42,25138,58,262.5,27.2,891,27.3,45665,102,269,null,"211051285",37.6,73.6,682,17,14.1,549,7.3,12.3,3.3,null,24.3,2016,7.5,null,101,20.4,16734,46,41
54,1.1,47690,463,29.2,"Pakenham - North",38,3316,457.6,26.5,50002,9876,7.1,36,2858,20.9,9594,1244,201,47406,8.5,0.23,0.5,451,51324,479.7,10000,14.5,1753,24.4,5.1,49,21052,0.8,24.2,1.58,3.48,0.369,5915,0.45,19482,165,506.9,29.0,826,33.4,25406,557,236,null,"212011291",19.6,85.5,1293,90,6.1,2077,4.3,6.0,2.4,null,24.4,2016,7.9,null,242,16.6,11801,37,34
59,1.3,49000,420,24.1,"Berwick - North",47,12806,971.4,27.0,58360,13653,6.4,45,3823,24.5,12034,1687,133,49492,9.8,0.17,0.5,147,62277,702.3,14851,21.0,1076,32.4,10.0,294,25339,3.1,37.5,1.87,4.91,0.473,10443,0.38,22225,209,850.3,23.8,924,25.3,63497,386,1148,null,"212021293",133.7,74.2,2956,44,17.3,1309,8.1,72.9,5.4,null,23.5,2016,7.0,null,394,26.0,12392,47,42
57,0.7,50581,407,25.3,"Berwick - South",42,2803,792.6,23.2,58692,14172,7.0,40,2352,21.6,13569,1774,189,51850,12.5,0.2,0.6,214,58458,796.4,10254,16.3,1644,26.9,4.4,69,18289,2.1,38.4,1.76,4.23,0.411,9666,0.41,21658,236,828.5,23.6,973,27.8,34295,421,532,null,"212021294",27.1,84.1,1140,49,7.8,2143,5.1,18.2,5.7,null,27.0,2016,5.2,null,243,25.3,12009,41,39
55,1.0,37815,809,35.8,"Doveton",36,883,380.1,37.4,40764,4786,15.3,36,3369,28.6,4456,1002,276,39465,11.2,0.22,1.3,218,40422,181.6,9758,14.0,1085,24.0,1.6,56,17020,0.3,20.0,1.6,3.7,0.377,2432,0.43,19959,189,193.5,25.8,567,27.8,24363,687,87,null,"212021295",2.1,78.0,1402,91,5.4,1233,3.8,2.1,0.8,null,12.7,2016,10.4,null,95,7.8,17941,38,36
57,1.0,47375,835,28.7,"Pakenham - South",39,2808,509.9,27.8,50896,14497,6.9,38,2775,21.7,14052,1752,329,47414,9.6,0.22,0.5,540,51603,715.2,10887,14.5,2389,24.6,6.4,53,20630,0.8,34.4,1.63,3.71,0.378,8779,0.44,19641,243,748.1,27.6,793,31.6,25398,827,409,null,"212011292",24.7,84.6,2714,115,7.2,2943,4.0,10.4,3.0,null,22.9,2016,7.9,null,311,18.0,12446,39,37
55,0.5,48301,377,29.3,"Cranbourne West",35,1007,535.8,22.6,49844,8054,7.4,35,2495,19.6,7975,1001,172,48495,11.4,0.25,0.7,238,50282,397.5,9999,13.0,1415,22.5,2.3,33,22748,0.5,17.4,1.52,3.21,0.344,4383,0.47,17408,157,405.0,31.0,850,36.0,14267,487,112,null,"212031304",4.4,88.7,569,67,3.3,1764,3.6,1.6,1.9,null,25.1,2016,6.7,null,102,15.2,11150,35,35
58,0.7,46429,465,29.4,"Narre Warren - North East",44,2599,737.8,28.0,51992,7593,8.0,42,4067,22.2,7208,984,209,47234,12.0,0.23,0.5,158,51830,374.8,10000,15.4,1062,25.7,2.6,82,17548,0.8,18.7,1.68,3.8,0.394,5059,0.44,18974,212,393.5,26.0,863,29.6,27663,424,269,null,"212021455",13.2,83.3,1190,54,7.7,1305,4.9,7.4,3.1,null,23.6,2016,6.0,null,151,18.7,14709,43,40
57,1.1,45562,454,30.4,"Narre Warren - South West",40,1711,565.1,29.6,48334,7319,8.5,39,2374,22.5,7061,1031,204,46508,11.8,0.21,0.6,154,48382,341.3,11264,14.5,1037,24.2,4.0,69,23635,0.6,18.5,1.55,3.48,0.37,4474,0.45,17935,206,354.1,27.8,764,33.5,15955,414,182,null,"212021456",7.7,84.4,1162,53,5.9,1274,4.5,2.9,1.9,null,20.7,2016,6.9,null,171,13.7,13137,40,37
56,1.2,44122,968,31.6,"Cranbourne",39,1948,485.7,28.7,46902,10489,8.1,39,2894,23.5,10270,1387,348,44631,10.2,0.23,0.7,406,47212,481.7,10000,14.2,1866,24.1,4.6,60,18555,0.5,25.5,1.58,3.52,0.369,5977,0.45,18416,199,495.2,29.2,733,31.8,28151,876,224,null,"212031300",11.6,84.6,1940,131,5.7,2221,4.0,6.3,1.6,null,19.1,2016,10.0,null,247,13.1,13391,41,38
56,0.9,47344,523,29.1,"Cranbourne North",37,1077,579.9,25.3,50562,10583,7.9,37,2482,21.4,10334,1412,225,47625,11.9,0.24,0.6,297,50871,522.5,11597,14.0,1794,24.0,3.6,44,21330,0.7,26.0,1.61,3.59,0.368,6296,0.45,18379,220,538.4,27.4,850,32.2,20504,618,205,null,"212031302",6.8,87.0,976,97,4.0,2177,3.9,4.2,2.9,null,23.7,2016,7.7,null,167,17.3,12517,38,36
57,1.0,43352,1034,32.6,"Hampton Park - Lynbrook",38,1033,508.4,28.5,44891,12638,9.0,39,2094,23.7,12489,1781,444,43703,13.9,0.23,1.2,339,45537,560.6,10352,13.7,2483,23.4,5.7,43,23804,0.4,32.0,1.54,3.4,0.359,6747,0.45,17977,443,575.5,28.8,712,32.5,20002,1060,183,null,"212031305",7.0,86.0,1712,122,3.8,3033,3.9,3.7,1.1,null,17.4,2016,8.7,null,238,11.2,14147,40,37
